koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_teq,koi_steff,koi_slogg,koi_srad
-0.4100193175248107,-0.43595427505963347,-0.20979570640390852,-0.44675127641381585,-0.31839168011600294,-0.6743364694081941,-2.2214970314354097,1.0219099460598278,-0.20465526993792996
-0.4154079965437612,-0.47109164160689143,-0.01657878478723411,-0.6639981425845801,-0.3122024435710089,-0.4423208637604425,-1.200842521675624,0.7225223601794629,-0.1746671729457525
-0.3946873285765819,-0.4394348169214382,0.05576989908706301,10.642598287143425,-0.3158008369111217,-0.18008927226089058,0.7493366309011094,0.39408970999726983,-0.1328376222694845
1.7138257837999948,3.097431467458137,0.06466993559540905,1.2570944960682346,-0.19778460733493,-0.935488918555896,-0.0902732098655715,0.1751346098758084,-0.12868542422441379
-0.4486051225742112,-0.48131139687606916,0.10716043247396453,0.2118352463346834,-0.32046214028400627,2.4044566604198776,1.1065657093170342,-1.974200148459357,0.38265007577040666
-0.4577343965044816,-0.4784853958347569,-0.2066376289332051,-0.644321492421396,-0.32207200610447523,1.6220784553286225,-0.527696571191194,-0.7699470977913172,-0.029801596706618444
-0.3447273055609875,0.14773320324248285,-0.2178344490566082,-0.3531329036826342,-0.311383117087414,-0.4757742766677927,0.02272782514354763,0.5370807957908776,-0.14713963775806144
-0.4570857464020926,-0.48225485245129596,-0.008769720496040136,-0.3840615551061658,-0.3216689860503826,2.946186121048582,0.7335407872976841,-1.5675692482337844,0.19195653592271422
-0.4509844074302587,-0.443307334872504,-0.02921109467004787,-0.4189513702386972,-0.3224916341278299,1.3350265897365203,1.3252773899798456,-0.4504513904712256,-0.04702552933802294
-0.44903474711958846,-0.4837504111816827,0.04773115643436332,-0.6118858765433537,-0.3188567032553406,-0.3646226144272419,-2.3879609217176605,0.9638198174561751,-0.20250227835900442
-0.42667735677532925,-0.47417559222738986,-0.07084029769295694,-0.36178431485576873,3.6630146471184006,-0.013901350075989388,0.0834810697721063,0.29801757422968933,-0.12714757309660982
-0.42807993906779834,-0.4700706951341463,-0.21266668592272986,-0.29565297377486455,-0.32225247937045626,0.45120900357136395,0.5537111831971504,-0.5979109476958832,-0.0211896303909162
-0.3816578566065534,-0.3712571714961985,0.13213795428770997,-0.2003554120800851,-0.31285569036198324,-0.31606120859399156,0.22807379198807592,0.4343059528767215,-0.13329897760782572
2.354993576711307,0.675339879749164,0.003230973892632974,1.6931095449066977,-0.3206060760176108,-0.8847692280189456,0.4115485907663231,-0.5018388119283027,-0.07593713054073759
0.9369013286803648,-0.38827180264843136,-0.1797939704322258,0.9582849728023751,-0.3207721557102314,-0.8405243915930953,0.45043066732860065,0.08353094553927767,-0.10454116151789145
1.3079748341442266,-0.48389276367551537,-0.2095086084520264,0.46687104020760944,-0.32010783693974904,-0.9182226409262959,-0.04045554927015339,0.23322473847946107,-0.13929659700626118
-0.4503602441295386,-0.4830513091971842,-0.0013625933374811327,-0.06098272810147032,1.1939632168256196,1.693301850550723,1.6302586780152102,-0.774415569222367,0.04524553833021534
-0.34248710887744055,-0.3038505371136779,-0.15984066277641767,-0.19432755426204185,-0.32141433052169766,-0.08296646059438989,0.48323741942802234,-0.7140912049031894,0.02617618434544612
-0.4560337380084298,-0.4788921840674072,-0.21151829411520132,-0.5990551506163758,-0.32185610250406843,1.151572389922019,0.8441116925216609,0.34270228854019275,-0.12637864753270786
0.7667177578101805,1.1339680151192189,-0.015430392979705585,-0.11668300474867502,-0.3014294075096866,-0.790668014937625,-0.4841972480371457,-0.4861991619196256,0.05967058190901665
-0.4568933251646434,-0.47813489374698526,0.009834226785922003,-0.542565511635856,-0.32056178809957864,1.27135719097737,0.5610015725525774,0.19077425988448352,-0.11438340873583687
-0.4573165960390611,-0.48042407152842204,-0.13141796554008667,-0.7372653191586538,-0.32050642820203845,0.6519294810154654,-0.36123268090894317,0.7672070744899644,-0.17666637941189767
3.7575488239436674,6.645949607496652,0.1281185829613601,2.4566382018588455,-0.31219137159150084,-1.0088705984816966,-0.45843787231463706,0.15055801700503182,-0.12653243264548822
-0.4579029394580882,-0.4834894056234396,-0.20979570640390852,-0.3300978755922546,-0.32154719427579415,9.32931313224138,-1.914085613614903,-6.507464415259824,6.554508006986084
-0.44697653521812564,-0.45978654602055136,0.0336633567921389,-0.5454502721630625,-0.31862419168567174,0.20192712029401216,-0.1728976225604113,0.583999745816905,-0.15344482738205772
-0.21282003703051133,-0.2951007420727655,0.050602135953184635,-0.365581865281136,0.09562284962811347,-0.7401641528710446,-0.9420336995579641,0.5259096172132522,-0.16390221505112473
-0.3873249469005055,-0.46273743681822693,-0.06079186937708236,-0.4647200335285544,-0.3221329019917694,-0.29879493096439147,0.14058911972295146,0.3717473528420191,-0.1374511756528964
-0.3450985360174973,-0.32178975784797914,-0.07974033420130301,-0.19162937028634633,-0.3211707469725208,-0.29016179214959137,-0.09148827475814267,-0.3521450189881193,-0.06717137911225496
-0.42734329456546033,-0.3880742554308127,0.017298773534857394,-0.6555017334696239,-0.3195874539028712,-0.17685184520534056,-0.7172466944322969,0.3404680528246669,-0.1443715057280143
-0.43818736917661655,-0.48105428925029675,0.11318948946348928,-0.44319196989268556,-0.321215034890553,1.9004971821059244,3.0688955108194795,-1.2324338909050168,0.20102985757675762
-0.44066073694497787,-0.47659708142861473,-0.02490462539181593,-0.4180758956508386,-0.3209825233208841,0.0950920274608614,-0.23729606186668348,0.36057617426439376,-0.14683206753250064
-0.44693145351302566,-0.47307787207670005,-0.13945670819278635,-0.07951121487074146,-0.3222635513499643,1.838986068050474,3.7335360070559114,-0.33203689754839444,0.0215626309620342
-0.3523359053874399,-0.3343337722908307,-0.21381507773025837,1.5338018740012684,-0.3210710991569484,-0.46498285314929266,-0.14130593535356079,0.4655852528940737,-0.1446790759535751
-0.2324227382462012,-0.12103808112832054,-0.07629515877871744,1.4706098312087814,4.094821847931936,-0.27181637216814125,1.042167270010762,-0.6627037834461114,-0.015038225879700308
-0.3870673971861018,0.19124186311435792,-0.2212796244791938,-0.5104886968184115,-0.3162769320299674,-0.34196062503839175,0.06768522616868104,0.5214411457822025,-0.14544800151747708
-0.4234443067512756,-0.4707796510919308,0.010982618593450497,-0.5168466516122048,-0.3214254025012057,0.038976625164660994,0.151524703756092,0.09470212411690503,-0.10161924437506391
-0.3819479509095181,-0.3673501958220908,0.05921507450964859,0.07348155736816633,-0.31426183175950423,-0.05598790179813969,1.2487283017478616,0.06118858838402696,-0.08485666708200063
-0.32905801693290065,-0.4227062940125598,0.03165367112896398,-0.18959138026215078,-0.3204399963249902,-0.5297313942602931,-0.2871137224621016,0.38962123856622005,-0.1551364636226421
-0.37440677290742175,-0.3400675545558649,0.34372914482484085,-0.23296325246721453,-0.3175944975914241,-0.3635434720753919,0.10535223783838742,0.4521798386009225,-0.13622089475065327
-0.43337002746945774,-0.47920838434943674,-0.19687629856921263,-0.5771682859199092,-0.17231905446643944,-0.6646241882415441,-2.8253842830432827,1.1291532604050336,-0.21526644271977735
0.8840756767091287,-0.30138361361157356,-0.21812154700849035,0.4067359824514158,-0.3146272070832695,-0.9041937903522458,0.0020717219698376797,0.5281438529287781,-0.14360258016411231
-0.35236487668838623,-0.3290792626515004,0.1281185829613601,7.385301794739503,-0.31038663893169044,-0.639803914148994,-1.3575858928173055,0.6152790458342571,-0.16667034708117187
1.7486202895459944,1.8244518689398028,0.11318948946348928,0.37500361665214516,0.07347889061203472,-0.9149852138707459,0.27789145258349407,0.10587330269453038,-0.12407187084100188
-0.44948826319654067,-0.4633380302533241,-0.1144791863790409,-0.40042288346942617,-0.3219635007052964,0.5461735305341646,0.4443553428657448,0.3717473528420191,-0.1273013582093902
-0.34981013308361136,-0.40088551212386075,-0.16644391566970668,-0.5551379007992034,-0.3207721557102314,-0.4919614119455428,0.004501851754980027,0.6286844601274083,-0.16067272768273638
-0.4284043406348446,-0.47613791122024945,-0.13945670819278635,-0.604121421592017,-0.32114860301350473,-0.8081501210375951,-2.9614715510112544,1.6519644178379116,-0.246484820614198
-0.42686600288789217,-0.4117792978758848,-0.017440078642880507,-0.35966308298551447,-0.3225425652335669,1.4548113907918712,2.192833723275663,-1.4603259338885795,0.2857654547187564
-0.45653620422586855,-0.4836285462209165,0.12323791777936391,-0.2919932029567668,-0.31317677776771635,0.8094842643855665,-0.014939186526158749,0.5549546815150785,-0.1497539846753282
-0.41081644705863957,-0.3725690596485625,-0.009688433942062952,-0.25032922380014866,-0.31699661069798996,-0.013901350075989388,0.6096041682554244,0.1840715527379079,-0.09715947610443237
-0.39404508197045907,0.22074459676608174,0.0511763318569489,-0.5311699899512695,-0.3186684796037039,-0.6203793518156938,-1.781643540324645,0.7515674244812892,-0.18297156903589398
-0.4519452096291989,-0.4731095232883626,-0.08404680347953498,-0.3453110405616019,-0.32260013952700867,1.0749532829406685,0.45772105668402774,-0.34544231184154367,-0.055945065879285945
-0.3587712378875178,-0.450952147134947,0.1444831662186416,-0.5304954439573456,-0.2763956618420096,-0.372176610890192,0.3678062546337609,0.42313477429909613,-0.1336065478333865
3.9193653434229874,4.824057529829247,-0.10500495396693059,-0.5028964663761618,-0.30695432528419825,-0.9613883350002962,0.8271007840256644,0.21088238132421036,-0.10223438482618549
-0.29603468724698123,-0.2021713844937474,-0.12022114541668355,0.33853507685298345,5.0802280241474405,-0.1660604216868405,1.3155568708392762,-0.4526856261867495,-0.017960143022527873
-0.3650608125227613,-0.3716753416916631,0.04256339330048498,-0.10085270195509939,-0.30673288569403745,-0.19195983813124068,1.0227262317296233,0.1371526027118806,-0.10300331039008746
-0.4232964269881059,-0.443008675286593,-0.03093368238134066,0.014257854305891155,2.732968368443093,0.17279027679406195,0.627830141643992,-0.06169437596985398,-0.09239213760824007
-0.2644245455766086,-0.46623293114898995,-0.21381507773025837,0.13218858690318058,-0.26078417073567406,-0.4002343120382922,0.5707220916931468,-0.15776651173743445,-0.07624470076629838
-0.270329920899285,0.13863729986327952,0.034524650647785295,-0.3283038702892656,-0.3134092893373852,-0.6754156117600442,-0.9201625314916829,0.43654018859224736,-0.15359861249483814
-0.16161205776474144,-0.241076501922295,0.3454517325361336,0.7785543455277183,0.042477347989524475,-0.5804510847972435,0.6181096225034226,0.24439591705708644,-0.1169977556531036
-0.3174918811430869,-0.3335177011487494,0.03194076908084611,0.5905856459017357,-0.3216136261528424,-0.21246354281639082,0.5123989768497306,-0.49290186906620315,-0.00950196181960604
-0.4422620437175733,-0.47223372958413706,-0.123379222887387,0.6235809914343104,3.6519426676103612,0.6961743174413157,1.2900405080952815,0.003098459780374296,-0.06701759399947455
-0.4254598974434702,-0.4457820698312795,0.00954712883403987,0.13759930689699562,1.825066048783864,0.15876142622001185,0.579227545941145,0.020972345504575267,-0.10161924437506391
-0.18316114578885181,-0.05494400534254939,-0.0005012994818347378,0.23235866700087832,-0.3192331505586139,-0.9743380432224963,-2.621253381091326,1.3034236462159936,-0.22403219414826
-0.41463203773748886,-0.4505857991720946,-0.07313708130801398,0.273606436927203,2.566888675822502,0.43502186829361383,0.7760680585376751,-0.8570822906967972,0.02417697787930094
-0.3359009684131117,0.28380924621075587,-0.21726025315284395,-0.4426465922805769,-0.3120142199193722,-0.7660635693154448,-1.9553978199623228,0.8275314388091429,-0.18943054377267066
-0.39151215482708623,0.11792290712708511,-0.16759230747723522,-0.4924194754067056,-0.30817224303008256,-0.7585095728524948,-2.428058063172509,1.0598919532237556,-0.2086536828702203
-0.42511172368971495,0.17237710170246592,0.02045685100556084,-0.38479350926978534,-0.31561261325948503,0.02171034753506087,0.5002483279240187,0.373981588557545,-0.12914677956275497
-0.3830200765877313,-0.3624997645727567,-0.06251445708837511,-0.19170113049846585,-0.3203071325708937,-0.14231928994614032,0.11750288676409916,-0.2672440617981662,-0.06963194091674128
-0.45167282615222254,-0.4671519233000294,-0.2212796244791938,-0.5129572481153245,-0.32227683772537397,0.9368230619038674,0.17461093671494432,-0.3499107832725954,-0.07486063475127479
-0.41242412801223804,-0.4001665774589505,0.03251496498461037,-0.528299581466487,-0.3215582662553022,-0.32361520505694163,-0.6710742285145924,0.45441407431644837,-0.15790459565268924
-0.35236184336557336,-0.32891907633702705,0.031366573177081844,3.6966546672848897,-0.22646103426075198,0.42207216007141374,-1.0477443452116562,-2.7807592417639246,0.7881814181723138
-0.3183814530695063,-0.3587052052711063,-0.18510528254204525,0.09070400827686141,-0.3223775927388971,-0.3516729062050418,0.18919171542579838,-0.15553227602190858,-0.07240007294678844
-0.4516572001681615,-0.4802145186787931,-0.08576939119082778,-0.6016385182526801,-0.321226106870061,0.5580440964045147,0.042168863424686405,0.2913148670831137,-0.1377587458784572
-0.0888730798366235,-0.3677125476245743,-0.20979570640390852,-0.09472437984008875,-0.31297748213657167,-0.8707403774448955,-1.4718019927189956,0.7850809602141653,-0.18158750302087037
0.1760352231708774,0.09623808512296643,-0.04936537089217351,-0.458548655286272,-0.32092716342334393,-0.4023925967419922,-0.7439781220688628,-2.2467769057534213,0.4929140016339513
-0.2778036479923116,0.3647683681249667,-0.1454857651823111,-0.17523933783823814,-0.3140071762308193,-0.639803914148994,-0.5046103382323417,0.5214411457822025,-0.15667431475044605
-0.457867027107977,-0.4807402718104511,-0.14117929590407916,-0.6240277044339838,-0.32196682229914886,1.035025015922218,0.10656730273095859,0.5437835029374533,-0.1486774888858654
-0.4359849889165192,-0.4656148905681533,0.11577337103042849,0.061569362156318884,-0.32042892434548215,1.1213564040702189,0.4795922247503088,-1.5005421767680311,0.19426331261442012
2.811982705423769,1.1037787885149528,0.14965092935251997,3.04507194123926,-0.3116045566775748,-0.9775754702780464,0.22928885688064712,0.4566483100319742,-0.13468304362284927
0.2622473641878471,0.7645342103695715,-0.21697315520096183,0.13624303888793599,-0.3159337006652182,-0.8318912527782953,-0.18504827148612302,0.44100866002329714,-0.14667828241972025
-0.35637267351968077,-0.2785447697201575,0.1505122232081664,-0.20542168305572628,-0.28060301405506455,-0.3624643297235419,0.5281948204531558,0.42983748144567174,-0.13591332452509247
-0.45695493154485267,-0.4779329808449988,0.12180242801995322,-0.574412693774518,-0.32024070069384547,0.8418585349410668,-0.30776982563581157,0.39632394571279567,-0.1434487950513319
-0.22126109376573425,-0.47188245414656255,0.0566311929427094,0.6848785646268412,-0.32179742101267583,-0.46498285314929266,0.3179885940383428,-0.29852336181551636,-0.0802431136985887
0.2962210611868524,0.39637062175582954,0.05864087860588432,-0.113238514566936,-0.3169301788209417,-0.6689407576489441,-0.4256311202152154,-1.0023076122059298,0.019102069157547846
0.7665692493117615,0.1299732874018374,-0.07434289270591893,1.154907954009977,-0.1251546361580933,-0.8754886037930356,-0.41518156213910284,0.11927871698767963,-0.1161058019989773
-0.45583790199505503,-0.47888992014822834,0.12639599525006734,-0.41975221420595155,0.13769637175866312,1.5033727966251216,0.7675626042896769,-0.23596476178081396,-0.06301918106718421
0.37257952469364036,0.5865917532545509,0.05146342980883103,0.22991881978881312,-0.3107187983169316,-0.7315310140562445,1.5622150440312244,0.3806842957041186,-0.12714757309660982
-0.38601694969275896,-0.3596987102992578,-0.051891832868736276,-0.37301048243975315,-0.3192885104561541,-0.4498748602233925,-0.4365667042483559,0.6577295244292346,-0.16344085971278355
0.33320290764716076,0.6645262354887388,0.07184738439246238,-0.35582965245408743,0.5750395623262184,-0.8556323845189955,0.07983587509439279,0.6778376458689594,-0.16605520663005027
-0.45009045344837173,-0.48471585109604454,0.011872622244285133,-0.09859943129454515,-0.3211707469725208,-0.03224677005743952,-1.2093479759236223,0.7716755459210161,-0.1872775521937451
-0.34095617760600877,-0.4229329977650598,-0.02748850695875508,-0.4744794223768149,-0.314184327902948,-0.5178608283899431,-0.1959838555192636,0.5750628029548054,-0.15313725715649693
-0.42825085435863225,-0.42565957658159975,-0.06394994684778577,-0.05429898194465425,3.4526470364656525,0.05084719103501108,0.0834810697721063,0.13268413128083084,-0.12007345790871155
-0.45599737457923917,-0.4774199817483849,0.11347658741537144,-0.6495169317788524,-0.31821452844387427,1.9663248655687748,0.19162184521094072,-1.071568919387208,0.07477227998405162
-0.3232075101884395,-0.4762414340699813,0.025337516187557082,0.24699775027326915,-0.21793561003956166,-0.46174542609374264,0.12236314633438385,0.2890806313675898,-0.13329897760782572
0.5154728449533585,1.139860359040472,-0.15151482217183587,1.5487136460797135,1.6257704176391552,-0.8567115268708455,0.05067431767268462,0.443242895738823,-0.14329500993855152
0.039105183415761344,-0.2504714702723866,0.04773115643436332,-0.22317515953410616,-0.3152693818947358,-0.8631863809819456,-1.2275739493121898,0.5259096172132522,-0.16174922347219914
-0.44265640939669715,-0.45533183287565054,-0.18051171531193114,-0.30325955625953815,-0.32177970584546295,0.2030062626458622,0.22564366220293358,0.5058014957735254,-0.1439101503896731
-0.44204764550302533,-0.4728023662096655,-0.04241760045662593,0.42281026996619786,-0.32247281176266623,2.1821533359387764,4.543984290400884,-0.7476047406360655,0.1310576312616769
-0.3938824397199997,-0.4295529344388273,-0.2175473511047261,-0.4241324575537297,-0.3220365757700495,-0.4628245684455926,-0.8023012369122792,0.5750628029548054,-0.17005361956234064
-0.45781000713881753,-0.4808366287011287,-0.08605648914270991,-0.6877077166688838,-0.32203103978029546,4.701950727508544,6.118708391173125,-0.45715409761780124,0.09307270840491884
-0.04300918570096903,-0.2547208403347269,0.05490860523141661,0.8182090387449888,-0.3204953562225304,-0.5372853907232432,0.04581405810239992,-0.6761091977392626,0.007568185699018036
0.693920791968314,1.04642654351447,0.13845410922911686,-0.226476129291606,-0.29754314270236476,-0.7369267258154946,0.07133042084639457,-0.8012263978086684,-0.021804770842037788
-0.4360847164889604,-0.4603480042136419,-0.09352103589164532,-0.6428719361365809,-0.29411082905487257,-0.8146249751486951,-3.1036341434420818,1.8038924464936208,-0.25325136557653544
-0.007402684408231397,0.23434307990092754,-0.055624106243203984,0.5186819133579336,-0.3152361659562117,-0.6581493341304441,0.4953880683537341,0.10810753841005426,-0.10884714467574257
-0.26485741416709574,-0.2524553619827124,-0.019162666354173297,-0.3666955837732316,-0.32177970584546295,-0.42721287083454235,0.24751483026921473,-0.18234310460821104,-0.06686380888669416
1.6182806357366628,0.05278052090909154,-0.21438927363402263,0.2703915794242465,-0.32019641277581334,-0.8934023668337457,0.7226052032645435,0.27120674564338887,-0.11545990452529963
2.768156298336001,0.3223290826388542,0.0454343728193063,1.1112777450412832,-0.30141833553017855,-1.0013166020187465,-0.12794022153527787,0.56389162437718,-0.15790459565268924
-0.3217901973752638,0.30809040307500846,-0.10931142324516255,-0.318386608974342,-0.31829203230043057,-0.5653430918713434,-0.06718697690671921,0.6756034101534356,-0.16759305775785427
-0.38020127358648004,0.14308918934589862,-0.1144791863790409,-0.3219904068269864,0.1731267061843891,-0.3883637461679421,-0.05017606841072278,0.48792761004932445,-0.15467510828430092
-0.4495419115734804,-0.47791087177202457,0.013853598112271813,-0.7062362034381547,-0.3079508034399218,0.5558858117008147,0.21470807816979304,0.1840715527379079,-0.12407187084100188
-0.4023226059132146,-0.40786452633683573,-0.18797626206086657,-0.3444499180161672,-0.3217575618864469,-0.17469356050164056,0.07376055063153691,0.10363906697900452,-0.12668621775826863
-0.2546668904503038,-0.16587012025748327,0.04256339330048498,0.003587110763712184,-0.3219568575175916,-0.5124651166306929,0.06160990170582518,0.020972345504575267,-0.10515630196901303
-0.3623369676442863,9.960168257742238,-0.048733755398032826,0.6855818147056127,3.2865673438450616,-0.14771500170539034,0.5245496257754423,-0.3119287761086676,-0.05825184257099192
-0.4337790639569525,-0.4631379883589238,-0.00423357285630245,-0.5383460111632258,-0.3187791993987843,-0.11749901585359014,-0.7500534465317187,0.36727888141096937,-0.14713963775806144
0.4743298423119427,1.051731255405678,-0.1162017740903337,0.5234180873578249,-0.307729363849761,-0.8081501210375951,0.03609353896183053,0.05895435266850308,-0.10623279775847583
-0.28085168784769343,-0.2841503864063794,-0.219557036767901,-0.1971979627468244,-0.3155683253414529,-0.5728970883342934,-0.03681035459243987,0.4901618457648503,-0.13898902678070038
-0.4530494006543784,-0.4780528812477998,-0.061078967328964485,-0.6441205638274613,-0.32241745186512605,1.0425790123851681,0.006931981540122373,-0.4370459761780744,-0.06055861926269786
2.7485419399138986,2.1835512989363832,-0.1961872634846955,0.14007503421512063,-0.3107187983169316,-1.1049142677963473,-2.4025417004285146,0.9727567603182765,-0.2020409230206632
-0.4431568759159342,-0.47860217789158166,0.01500198991980034,-0.5967588238285498,-0.32154719427579415,-0.06138361355738973,-0.9809157761202416,0.5147384386356268,-0.16221057881054035
-0.315854940169556,0.1092370662438068,-0.1282598880693832,-0.27145543024814794,-0.3148597186529384,-0.5880050812601936,-0.6030305945306067,0.47675643147169905,-0.14760099309640265
-0.36425151369648023,2.99972487868324,0.012418108352861156,-0.5729344334048551,-0.31435040759556854,-0.5297313942602931,-0.7670643550277151,0.5214411457822025,-0.15898109144215203
-0.24896569274326863,-0.22519696429728137,0.0075374431708649485,-0.503327027648879,-0.311383117087414,-0.7077898823155444,-0.8970762985328307,0.5192069100666766,-0.16282571926166195
0.10438381197768551,0.003131602374130157,0.12668309320194948,0.9999058958317217,-0.31049735872677087,-0.6808113235192942,-0.6103209838860337,-0.6828119048858372,-0.03564543099227354
-0.45681319950981536,-0.48265945784176234,-0.08088872600883154,-0.26206919450290916,-0.3226189618921724,2.1659662006610265,1.8781319160997294,-0.2672440617981662,-0.03010916693217924
-0.3368878448449747,3.074460561614611,-0.21094409821143706,-0.3247302117257113,-0.28890699868609404,-0.5912425083157435,-0.7342576029282935,0.581765510101381,-0.1614416532466384
-0.08516072960497836,-0.016742863873261314,-0.00021420152995260612,-0.3411116329483651,1.9800737618964153,-0.7218187328895945,0.06404003149096753,0.5437835029374533,-0.14821613354752422
-0.41262521147545184,-0.4024119424794161,-0.19974727808803394,0.01492522427860319,-0.31870169554222805,-0.2772120839273913,-0.26038229482553576,0.5929366886790064,-0.15190697625425376
-0.36185791705092896,-0.45901179296266004,-0.0869177829983563,1.2649881194013866,-0.10477997946739924,-0.6710990423526442,-1.3575858928173055,0.8364683816712444,-0.1937365269305218
-0.3660485590131907,-0.4672382391166624,0.12151533006807112,-0.039555128762568975,-0.1391031159423213,-0.5653430918713434,-0.9298830506322523,0.5929366886790064,-0.17097633023902298
-0.42982299635486493,-0.48493594395507444,0.1077346283777288,-0.6264101434763532,-0.3177384333250286,0.1339411521274617,0.4966031332463053,0.20194543846210886,-0.11884317700646836
-0.3455226397344623,0.13878602937463427,-0.05964347756955383,-0.32375427284088526,-0.29920393962857067,-0.5545516683528433,-0.9201625314916829,0.35163923140229225,-0.14483286106635548
-0.3603677212263823,-0.4782788833724555,-0.22271511423860446,-0.267996588023985,-0.317284482165199,-0.24699609807559106,-0.08176775561757328,-0.3186314832552432,-0.0639418917438666
-0.41043195740437205,-0.4088697563458589,0.13271215019147423,-0.2879172229083756,-0.15017509545036067,-0.10239102292769002,0.08105093998696396,0.04554893837535185,-0.12053481324705276
-0.4507296391189383,-0.47728342937806867,-0.018588470450409032,-0.11424315753660982,-0.32172434594792276,0.6691957586450655,0.5743672863708603,0.32035993138494206,-0.12130373881095473
-0.45194512819200083,-0.473056539471874,-0.08634358709459204,0.04909600208569654,4.061605909407818,1.6015747506434723,0.4079033960886096,-1.1520014051461123,0.0672368094578121
-0.37913916439100825,-0.38880971732939845,-0.10873722734139828,-0.12357198511215305,-0.3220177534048858,-0.18872241107569065,0.17461093671494432,-0.14436109744428322,-0.0859331628714634
-0.4529521268474952,-0.48519935063971925,-0.14893094060489667,-0.13433601693008737,-0.32252595726430483,0.39941017068256357,-0.5811594264643256,0.4119635957214708,-0.1542137529459597
0.5891992793228261,0.14710142634761977,0.06237315198035203,2.4394157509501504,-0.31867955158321193,-0.924697495037396,-0.843613443259699,0.5058014957735254,-0.15913487655493241
-0.4577173244869847,-0.47864895308123073,-0.16127615253582833,-0.5938453592164956,-0.32250824209709195,11.490835262996944,-2.425627933387367,-7.7161859373589134,12.103228661215592
-0.4542664661632543,-0.48493101696843144,-0.03753693527462969,-0.19805908529225907,-0.3227485040524164,1.7494172528469234,1.1430176560941696,-0.600145183411409,0.005568979232872889
-0.24918779505508337,-0.37820469041480936,-0.09036295842094187,2.0381039406927077,4.54877300776155,-0.43908343670489247,0.9109402616130754,0.07459400267717818,-0.10592522753291503
2.7217160976942987,3.604963557864376,0.1220895259718354,1.6082889741813748,-0.3107187983169316,-0.934409776204046,0.782143383000531,0.23545897419498693,-0.11053878091632692
-0.43189118759398837,-0.4808242036515851,-0.1317050634919688,-0.07210843138848744,3.175847548764668,0.48250413177501417,0.9899194796302017,-0.2739467689447398,-0.053023148736458414
-0.2963155325223499,-0.24188198627978583,-0.0768693546824817,-0.2652266438361699,-0.31407360810786755,-0.5070694048714429,-0.18261814170098067,0.1282156598497811,-0.11792046632978598
